Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"SCM.270","Current Challenges in Supply Chain Management",2,0,4,6,,,,"",,"Each week students study and then discuss a case and/or article(s) related to a current challenge in supply chain management. Led by faculty and researchers in the MIT Center for Transportation and Logistics (CTL) along with invited guest speakers from industry. Topics highlight the current areas of research at CTL as well as other challenging issues from industry. Includes several required case write-ups or research papers. Limited to SCM students.",,,,,,,Y,,,,
"SCM.272","Supply Chain Management Workshop",,,,2,,,,"",,"Introduces topics of maritime logistics, segmentation and revenue management, and sourcing and purchasing fundamentals in a series of hands-on workshops. Enrollment limited to SCM students.",,,,,,Y,,,,,
"SCM.283","Humanitarian Logistics",2,0,4,6,,,,"",,"Explores how logistics management principles apply in dynamic, resource-constrained contexts, ranging from humanitarian crisis response to international development. Class sessions combine interactive presentations, practical exercises, case discussions, and guest speakers from humanitarian organizations. Provides an introduction to supply chain concepts and the humanitarian context to accommodate students from various backgrounds.",,"SCM.284",,,,,Y,,,,
"SCM.284","Humanitarian Logistics Project",3,0,9,12,,,,"",,"Explores how logistics management principles apply in dynamic, resource-constrained contexts, ranging from humanitarian crisis response to international development. Combines interactive presentations, practical exercises, case discussions, and guest speakers from humanitarian organizations. Provides an introduction to supply chain concepts and the humanitarian context to accommodate students from various backgrounds. Team projects utilize data and information from the UN, NGOs, government agencies, and the private sector. Meets with SCM.283 first half of term.",,"SCM.283",,,,,Y,,,,
"SCM.290","Sustainable Supply Chain Management",3,0,3,6,,,,"",,"Introduces operational aspects of sustainable supply chains. Focuses on analyzing the implications of environmental considerations in logistics decisions. Topics include carbon footprint, sustainable logistics, closed-loop supply chains, reverse logistics, and sustainable supply chain strategy. Includes a team project that evaluates the sustainable supply chain strategy of an industry or a publicly-traded company.",,,,,,,Y,,,,
"SCM.301","Independent Study: Supply Chain Management",,,,,,,,"",,"Opportunity for research in Supply Chain Management and Logistics on an individual or group basis. Registration subject to prior arrangement and supervision by staff.",,,,,Y,Y,Y,,,,
"SCM.302","Independent Study: Supply Chain Management",,,,,,,,"",,"Opportunity for research in Supply Chain Management and Logistics on an individual or group basis. Registration subject to prior arrangement and supervision by staff.",,,,,Y,Y,Y,,,,
"SCM.800","Capstone Project in Supply Chain Management",,,,,,,,"",,"Provides an opportunity for students to synthesize their coursework and professional experience in supply chain management. Students conduct research on a real-world problem of interest to supply chain practitioners. Projects may include site visits, in-person interviews and quantitative analysis of data provided by a sponsoring company, agency, or NGO. Students present their research results in both a report and to an audience of sponsors and supply chain executives. Restricted to students in the SCM program.",,,,,Y,,Y,,,"B. Arntzen",
"SCM.803","Supply Chain Leadership Workshop",,,,2,,,,"",,"Designed to enhance your ability to manage and lead in challenging times through a series of self assessment instruments, case studies, and workshops. The objectives are to increase awareness of your strengths and weaknesses as a leader, provide a battery of instruments and surveys to help one understand the way one operates in an organizational setting, and offer strategies and tips on how to leverage one's strengths and work on areas in need of development. Restricted to students in the SCM program.",,,,,Y,,,,,"B. Arntzen",
"SCM.S90","Special Subject: Supply Chain Management",,,,,,,,"",,"Opportunity for study of topics in Supply Chain Management not otherwise included in the curriculum.",,,,"2018-2019",Y,,,,,,
"SCM.S91","Special Subject: Supply Chain Management",,,,,,,,"",,"Opportunity for study of topics in Supply Chain Management not otherwise included in the curriculum.",,,,,Y,Y,Y,,,,
"SCM.S92","Special Subject: Supply Chain Management",,,,,,,,"",,"Opportunity for study of topics in Supply Chain Management not otherwise included in the curriculum.",,,,,,,Y,,,,
"SCM.THG","Graduate Thesis",,,,,,,,"",,"Program of research leading to the writing of a master's thesis on a relevant supply chain management topic. Arranged by the student with a member of the Center for Transportation & Logistics (CTL) research staff.",,,,,Y,Y,Y,Y,,"B. Arntzen",
"AS.101","The Foundations of the United States Air Force",1,0,1,2,,,,"","AS.111","Survey designed to introduce students to the United States Air Force and Air Force Reserve Officer Training Corps. Featured topics include: mission and organization of the Air Force, officership and professionalism, military customs and courtesies, Air Force officer opportunities, group leadership problems, and an introduction to communication skills.",,,,,Y,,,,,"P. Dela Cruz","Lecture,W59-073/T/0/2"
"AS.102","The Foundations of the United States Air Force",,,,,,,,,"AS.112",,,,,,,,,,,,
"AS.111","Leadership Laboratory",,,,2,,,,"","AS.101","First-year General Military Course. Includes a study of Air Force customs and courtesies, drill and ceremonies, and military commands. Also includes studying the environment of an Air Force officer and learning about areas of opportunity available to commissioned officers, as well as interviews, guidance, and information to increase the understanding, motivation, and performance of other cadets.",,,,,Y,,,,,"P. Dela Cruz","Lecture,W59-073/T/0/3-5"
"AS.112","Leadership Laboratory",,,,,,,,,"AS.102",,,,,,,,,,,,
"AS.201","The Evolution of USAF Air and Space Power",1,0,1,2,,,,"AS.102,permission of instructor","AS.211","Survey designed to facilitate the transition from Air Force ROTC cadet to Air Force ROTC officer candidate. Featured topics include: Air Force heritage and leaders, Quality Air Force, an introduction to ethics and values, introduction to leadership, group leadership problems, and continuing application of communication skills. AS.202 is a continuation of AS.201.",,,,,Y,,,,,"T. Hubbard","Lecture,W59-147/T/0/1"
"AS.202","The Evolution of USAF Air and Space Power",,,,,,,,,"AS.212",,,,,,,,,,,,
"AS.211","Leadership Laboratory",,,,2,,,,"AS.112,permission of instructor","AS.201","Emphasizes development of techniques used to direct and inform. Students are assigned leadership and management positions in the AS.111 programs. AS.212 is a continuation of AS.211.",,,,,Y,,,,,"P. Dela Cruz","Lecture,W59-073/T/0/3-5"
